timestamp,image_name,status

2026-07-13 16:20:18,scan_1782498075468_pag_1.jpg,Success
2026-07-13 16:20:30,scan_1782498080345_pag_2.jpg,Success
2026-07-13 16:20:42,scan_1782498085198_pag_3.jpg,Success
2026-07-13 16:20:52,scan_1782498090007_pag_4.jpg,Success
