timestamp,image_name,status
2026-06-26 16:00:34,scan_1782498075468_pag_1.jpg,Success
2026-06-26 16:00:41,scan_1782498080345_pag_2.jpg,Success
2026-06-26 16:00:49,scan_1782498085198_pag_3.jpg,Success
2026-06-26 16:00:58,scan_1782498090007_pag_4.jpg,Success
